t1,t2,t3,t4,t5,Y
1,0,1,1,1,-25.121574937592527
0,0,1,0,1,-23.501659682094218
0,1,1,1,0,18.3304585890101
1,1,0,1,1,-17.18621874491078
1,0,0,0,1,-17.71587095840123
1,0,0,0,0,-0.5349415947750802
0,0,1,0,0,-1.7292367039873235
0,1,0,1,1,-7.214902332304042
1,0,1,1,0,1.4967851764682094
0,0,0,1,0,8.873381074125865
1,0,0,1,1,-20.495184967520792
1,0,0,0,0,0.31341972454425626
1,1,1,0,1,-31.881089367556886
0,0,1,1,1,-12.733717993078294
0,0,1,1,1,-12.454464801027326
1,1,1,1,1,-17.896661317359506
1,0,1,0,1,-31.500667700221484
1,0,0,1,0,2.6171142107168412
0,1,0,0,1,-18.354878504938245
0,1,0,1,1,-6.986001277737143
1,0,0,1,0,3.478926072859769
1,0,0,1,0,3.9853228091669877
0,1,1,1,0,18.72506214681013
0,0,1,1,0,15.080219597500104
1,1,1,1,1,-17.985879788104324
1,1,1,1,1,-17.036323142166818
0,1,0,0,1,-20.392263250489112
0,1,0,0,0,-4.735004539655723
1,1,1,1,0,7.439793057854698
0,1,0,0,0,-4.023673362376326
0,1,1,0,0,-2.3827588801853463
1,0,1,0,1,-29.883198964290006
0,0,0,0,1,-16.918863916816804
1,1,1,0,0,-10.292412936526274
1,0,0,1,0,3.8874584469821976
1,0,1,0,1,-30.041551170752406
0,0,0,1,1,-11.193472116185745
0,1,0,0,1,-18.672834336906334
0,1,0,1,0,13.85178318235947
1,1,1,0,1,-31.187297351642297
1,0,1,1,1,-25.027698172722356
0,0,1,1,1,-11.027695786512904
0,1,0,1,1,-6.356142789579325
0,1,1,1,0,19.674768189673724
0,1,1,1,1,-3.8861453869883222
0,0,0,0,0,0.8134181504316478
1,1,1,1,0,7.25265179852482
1,1,1,0,1,-29.648523851699792
0,1,0,1,0,12.851400970468598
1,1,1,1,1,-18.981574165860987
1,0,1,0,0,-5.570398595243859
1,0,1,1,1,-24.598040465950696
0,1,0,1,0,12.72488381145356
0,1,0,0,1,-19.147285968412127
0,0,0,0,1,-18.246563435116695
1,1,0,1,1,-15.036289672480681
0,0,1,0,0,-0.7945293734858374
0,0,1,1,0,14.42507124878097
0,0,0,1,1,-13.205868599461194
0,0,1,0,1,-23.75159580104581
0,1,1,0,1,-23.488674785488627
0,1,1,1,1,-3.664872215803138
0,0,0,1,0,8.700021268679473
1,0,0,1,0,3.8082152364106836
1,1,1,1,0,7.32747693708359
0,0,1,0,0,-0.33789813711323635
1,0,1,0,1,-30.79435948869687
1,0,1,1,1,-25.119730223188927
1,1,0,0,1,-21.38556319176101
0,0,1,1,1,-11.695990812951301
0,0,0,0,0,-0.7109318782740144
1,0,1,0,0,-7.5897941599377425
1,1,0,0,0,-7.383271509708038
0,1,0,0,0,-7.0537594433083655
0,0,0,1,0,11.265719994081493
1,0,0,1,0,2.703819718771892
1,1,0,0,0,-5.631844274068776
0,1,0,0,0,-4.032744350055774
1,1,1,1,0,7.797962699245287
1,1,1,1,1,-19.945280208617934
1,0,1,0,1,-30.931812755171926
1,1,1,1,0,6.861297210044737
0,0,1,0,0,-2.748090539827809
0,1,1,0,1,-22.613165578780862
0,1,1,1,0,20.638424317691168
1,0,1,1,1,-25.235664783009724
1,0,0,1,1,-20.08893138324175
0,1,0,1,1,-3.4856667008360653
1,0,0,0,0,-1.2815179494157005
0,0,0,1,0,10.500751331338108
1,1,0,1,1,-15.38911925589904
0,1,0,0,1,-18.070871084120956
1,1,1,1,1,-18.258511429059816
0,0,0,0,1,-15.884995451508393
0,1,0,1,0,12.472289252367679
0,1,0,0,0,-4.065738997898304
1,1,1,1,0,6.566917547717533
0,0,1,1,0,13.690176879263731
1,0,0,1,0,3.0089951846487883
1,1,1,0,1,-30.457288477516954
0,1,1,0,0,-4.386677321814536
0,0,0,0,1,-16.808813699294042
1,0,0,1,0,1.4659102647038011
0,1,0,1,1,-6.146669383453688
0,0,1,0,0,-1.971151912707602
1,0,0,0,0,1.4084520664528895
0,0,1,1,0,13.623510841811747
0,1,1,0,1,-22.832072134054112
0,0,1,0,0,-2.3691067994324366
1,1,0,1,0,4.757961522288541
0,1,1,1,1,-3.1917682042262943
0,1,0,0,1,-21.253408606552807
1,0,1,1,0,2.593619859313733
0,1,0,1,1,-6.670068520524194
1,1,1,0,1,-31.578357612362055
1,0,0,0,0,0.9451676430972047
0,0,1,1,1,-11.812267578995616
0,0,0,0,0,0.11115723294103615
0,1,0,0,0,-5.157708569567954
1,1,1,0,0,-11.4077434365685
1,1,0,1,1,-13.279523553486804
1,1,0,0,1,-23.269052344164557
1,1,1,1,1,-18.127741071348012
1,1,1,0,1,-31.023124169584584
0,0,0,1,0,8.92087918527362
0,0,1,1,1,-12.380535662839433
0,1,0,1,1,-5.687999167162476
0,0,1,1,1,-11.911828342837188
1,0,1,1,0,0.763348817883406
0,0,0,0,0,0.3433022769669026
1,0,1,0,1,-29.978806701796437
0,0,0,1,1,-11.309275496578392
1,1,1,1,1,-16.608744176640176
1,1,1,1,1,-18.47999876422758
1,1,0,0,0,-5.630983491662267
0,0,1,0,1,-24.660005345406304
0,0,1,0,0,-2.8756838184189704
1,1,1,0,0,-8.111597093600793
1,1,0,1,1,-15.241954140391336
0,1,0,1,1,-6.596802082886489
0,1,0,1,1,-6.90408115451772
0,0,0,1,0,9.23877051155355
1,1,0,0,1,-22.12125451928615
0,0,1,1,0,12.724699716743515
1,1,0,1,0,4.165957048059061
0,1,0,1,1,-6.279019080823449
0,0,0,0,1,-18.00269212938778
1,0,0,0,0,0.3154784468976557
0,1,1,0,0,-4.222315317023183
1,1,1,1,1,-19.390541804047682
0,0,1,0,1,-22.788881818165184
0,1,1,0,0,-3.9588072078979826
1,1,1,1,0,8.63573617961583
1,1,1,1,1,-20.562661934632626
1,1,1,0,0,-8.454684968155739
1,0,1,1,1,-24.687844743757566
1,1,0,1,1,-14.072936728738156
0,0,0,1,0,10.39093239485574
0,0,1,0,1,-22.200451308934742
0,1,0,0,1,-18.282041066997593
0,0,1,0,1,-24.35851105509746
1,1,0,1,1,-14.913790750724486
0,1,0,1,1,-6.5855706130776905
1,1,1,1,1,-19.356878294231183
0,0,0,0,1,-17.293135849903017
1,1,1,1,0,7.312326015085539
1,1,1,0,1,-32.02157406386289
0,1,0,1,1,-5.974093872715682
0,0,0,0,0,0.5413426738258745
0,0,0,1,0,9.508887200350088
1,0,1,0,0,-7.901497607083863
1,0,0,1,0,2.8898851645523185
0,1,1,1,1,-5.083269694469513
0,1,0,0,0,-4.583198788656651
0,0,0,1,0,9.488173393284148
0,1,1,1,1,-6.173355622488306
1,0,0,0,0,1.1766651886063721
1,1,0,1,1,-15.540529639125246
0,0,1,1,1,-12.63629026471001
1,0,1,1,1,-23.873853649773004
0,0,1,0,0,-2.000462449853285
1,1,1,0,1,-30.25851984534054
1,0,0,0,1,-18.95630624920734
0,1,0,0,0,-3.07493365193062
1,0,1,0,0,-4.767824024055646
1,1,1,1,1,-18.829810004010984
1,1,0,1,1,-14.11446272436364
1,0,1,0,1,-31.026739603573382
1,1,0,0,1,-23.006260449878212
1,1,1,0,0,-10.744688110565107
0,1,0,0,1,-17.315699053295585
0,0,0,0,1,-19.90826851661342
0,1,1,1,1,-2.901429963396895
1,1,1,0,0,-8.582115079459555
1,1,0,1,0,3.6673078340959355
1,0,1,1,0,3.218440190336784
1,0,1,1,1,-23.875837811811525
0,1,1,1,1,-4.717725086590907
1,1,0,1,0,4.540791312065121
0,0,1,1,1,-13.607306093624384
1,0,1,1,1,-26.171341652456412
1,1,1,1,1,-17.715396149703462
0,1,1,1,1,-3.865902251514752
1,1,0,1,0,5.0127996638276935
1,0,0,0,1,-22.133638039093164
0,1,1,1,0,20.171656988520777
0,1,1,0,1,-23.418979875110328
0,1,0,0,0,-3.6192301090696084
0,1,1,0,1,-23.16941979313506
1,0,0,0,0,3.1736276958328715
1,0,1,1,0,1.9876357789059014
1,1,1,1,0,6.146185423441598
1,1,0,1,0,4.960205163053231
0,0,0,0,0,-0.4201421423222552
1,0,0,0,1,-19.520827565862604
1,0,0,0,0,-0.9834424730575378
0,0,1,0,0,-1.3749715472252069
1,1,0,1,1,-17.930502905873112
0,0,0,1,1,-10.790916572822459
0,1,1,1,0,18.338096573295132
0,0,0,0,0,0.9024358840279572
1,0,1,1,1,-25.707206244619606
1,0,1,1,0,3.452612781829316
0,1,0,1,0,12.314664977073534
0,0,1,1,0,15.425910203264705
1,0,1,0,0,-7.392468098579095
1,0,1,1,1,-24.83887671479282
0,1,1,0,1,-20.219942650360878
1,0,1,1,1,-23.878831702801943
0,1,0,0,0,-5.3645775241112155
0,0,1,0,1,-22.72502759879724
1,1,0,1,0,5.245650214630033
1,1,1,0,0,-11.00175226212283
1,1,1,0,1,-31.90061197063777
1,1,0,1,0,6.089977807902608
0,0,1,0,0,-3.339975095476446
1,1,1,0,1,-31.38723509167412
0,1,0,0,0,-2.0941717123760712
1,1,1,1,0,6.637444584005506
1,1,1,1,0,8.10277384212143
1,1,0,0,0,-5.347298191013967
1,0,1,0,0,-7.898497975211403
0,0,0,1,0,11.176729914330695
1,1,0,0,1,-21.868837277756857
1,0,1,1,0,1.876697813758278
1,1,0,1,0,3.8170416192799443
1,0,1,0,1,-31.509183874214767
1,1,0,0,0,-6.4970707103119425
0,0,0,1,0,8.69384005205424
1,1,0,0,1,-22.6631658096343
0,0,0,0,1,-17.9961194367493
1,1,1,1,1,-16.235980229641797
1,1,1,0,1,-31.190811762645716
1,1,0,1,0,4.512317676192687
0,0,1,1,1,-11.643104880755784
1,0,1,1,0,1.3068465323998684
0,0,0,0,0,-1.3980484701175657
0,1,0,0,0,-4.5675035468957255
0,1,1,1,1,-3.1223937169901594
0,1,0,1,1,-6.167757221603854
1,1,0,1,1,-14.7970206279719
1,1,1,1,1,-17.793610474581467
0,1,0,0,1,-18.779602759331368
0,1,1,0,0,-2.321259448806018
0,1,0,1,1,-6.883726331703103
0,0,1,0,0,-2.037960763512986
1,0,0,0,0,-0.8593241755277928
0,0,1,1,0,14.63268488083123
1,0,0,1,1,-21.944517048262213
1,1,1,0,1,-31.46039834998942
0,0,0,1,1,-12.909714727165182
0,0,0,0,1,-16.536853403846607
0,1,1,0,1,-22.815164542000797
0,0,0,0,0,1.1759806264493524
1,1,1,0,1,-31.99941650544722
1,0,1,0,0,-5.6411375544666225
0,0,1,1,0,13.957968094595772
0,1,1,0,0,-2.728430493003858
0,1,0,0,0,-3.576104278657895
0,0,0,0,1,-15.262281794055447
0,0,1,1,0,14.856077862735422
0,0,0,0,1,-16.81043775437374
1,1,1,0,1,-30.73927893448559
0,0,0,1,1,-11.75656807211481
1,0,1,1,1,-25.98450698620913
0,1,1,1,1,-3.9376105507251706
0,0,0,0,0,0.8558067705853027
1,1,0,1,0,3.710381236798573
0,0,1,1,0,12.819526007533877
0,1,1,0,0,-2.2822975870397992
1,1,0,1,1,-17.44413747816723
1,1,1,1,1,-19.806605931801528
0,0,0,0,1,-17.467391403393915
1,1,1,1,0,5.355212770819364
1,1,1,0,0,-8.781514029648612
1,1,1,1,1,-16.424461243142844
1,1,0,1,1,-14.135236815487243
1,0,1,0,0,-7.229938330138754
0,1,1,1,1,-2.907674231625518
0,1,0,1,1,-5.978343694885665
1,0,1,0,1,-30.488653895871803
1,1,1,0,0,-9.498095333314948
0,0,0,0,1,-19.05755532499933
1,0,1,0,1,-29.97410255057804
1,1,1,1,1,-16.890956825439535
1,1,1,0,1,-31.538480052734418
0,1,0,1,1,-5.64221680229846
0,1,1,0,1,-22.45039300886972
0,1,0,1,0,11.751568197758457
1,1,1,1,0,6.46571821752
1,0,1,0,1,-29.85314874618815
0,0,0,0,0,-1.4245582763653994
1,0,1,0,1,-31.89896177369806
1,1,0,0,0,-4.211486477667165
0,1,0,1,1,-6.976996811577503
0,0,1,1,0,16.075496125447454
0,0,1,0,1,-22.119775932162625
1,1,1,0,0,-11.214958031027606
1,1,0,1,1,-16.90355760020172
0,0,0,1,1,-10.366782793046207
1,1,1,0,0,-10.121704318917493
1,0,0,0,1,-20.01286667491577
1,0,1,1,0,2.5053256029438917
1,1,1,0,0,-10.28742640238311
0,1,0,0,0,-3.9116583571753676
0,1,1,1,0,20.71569776465688
0,1,0,0,0,-2.593937767563597
0,1,0,1,1,-7.033789622530558
1,1,0,1,1,-15.858377872132175
0,0,0,0,1,-16.933155110770187
0,0,1,0,1,-24.92074610249111
1,0,0,0,0,-0.8976350740868105
0,0,0,1,1,-11.082950459408172
0,1,1,1,0,19.10185730884944
0,1,0,1,0,13.198662199692683
1,1,1,0,1,-32.19319970180988
1,0,1,0,0,-6.558812224053531
1,1,0,0,0,-8.391496543434869
1,0,0,0,0,-0.4445886863608231
1,1,0,0,1,-22.935961801466426
1,1,1,0,0,-10.261019795075361
1,0,0,0,0,0.5256973101114317
1,1,0,0,0,-6.424564689703828
0,1,0,1,0,12.336501230761511
0,1,1,0,1,-21.508607840509047
0,0,1,1,1,-12.233403373027139
0,0,0,1,1,-10.706275047634325
1,0,1,0,1,-29.545456654047737
0,0,1,0,0,-2.0631991646853063
0,1,1,0,0,-4.557576528677516
1,1,1,0,0,-9.75501762656951
0,0,0,1,1,-11.76821798887224
0,1,0,0,1,-20.602383523999208
1,1,0,0,0,-6.484397564578939
1,0,1,1,1,-24.77714398134108
0,0,0,1,0,10.187220871868364
1,0,0,0,0,-2.0219932795970017
0,1,1,0,0,-2.0791834751709177
0,0,1,0,0,-2.915077555222383
0,0,1,0,0,-1.1012111041707233
1,0,0,0,0,-0.8604058622480298
0,0,0,1,1,-12.442802992498201
0,1,0,1,1,-5.738524661156501
0,0,1,1,0,14.30548730228315
1,1,1,1,1,-19.623547823700388
0,0,0,1,1,-10.682292215158329
1,0,1,0,1,-31.04723259820813
1,0,1,1,1,-26.450993045781107
1,1,0,1,1,-16.29333776961407
0,0,0,1,1,-12.501547340113866
0,0,0,1,0,9.317048713229235
1,1,0,0,0,-6.669219977284556
1,1,0,1,0,4.714841070315794
0,0,0,1,0,8.894842532198698
1,1,0,0,1,-22.60059618323981
1,1,0,0,1,-21.567639648175756
1,0,0,1,1,-20.00325227802935
1,0,1,0,1,-31.157369278872928
0,0,0,1,1,-12.377404284027305
0,1,0,0,0,-2.9779825843916603
0,1,0,0,0,-3.012476969374819
1,0,0,0,0,-2.4685516956838276
1,1,1,0,0,-9.867097549694194
1,1,1,0,0,-9.389113781396722
1,1,0,0,0,-7.077198252679318
0,1,1,0,0,-4.937119691432908
1,0,1,0,1,-28.484204181444042
0,0,1,1,0,14.652261188111785
1,1,0,1,0,3.361196736358176
1,1,1,1,1,-18.9901458863378
1,0,1,0,0,-8.246267822732092
1,0,1,1,0,0.7719639883560347
1,0,0,0,0,0.09382334478753196
0,1,0,0,1,-18.0345343611452
1,0,0,1,1,-21.234659364189476
0,1,0,0,1,-18.086482753775165
1,0,1,1,0,2.0500062133909203
0,1,1,1,1,-3.0640706644966915
1,0,1,0,0,-7.375465674250859
1,0,1,0,1,-30.290485587769822
0,1,0,0,1,-18.215187448892422
0,0,1,1,1,-12.761421115255052
0,1,0,0,0,-2.857855313647205
1,1,1,1,0,7.736967093989518
1,0,1,1,0,2.3061910652155055
1,0,0,1,1,-22.338840645836914
0,1,1,0,0,-3.245693232001392
1,1,0,0,0,-4.295329553607606
0,0,1,1,1,-9.674407363141107
1,1,0,0,0,-6.849796992268425
1,0,0,0,1,-18.425817888926712
1,0,0,0,1,-20.11116707132648
0,1,1,0,1,-22.784414908411687
0,0,0,0,0,0.9204536732638606
0,1,0,0,0,-3.2899856138981702
0,1,0,1,1,-6.6527035707972555
1,1,0,1,0,5.376779409000105
0,0,0,0,1,-16.09098994452124
0,0,1,0,1,-23.777299923802474
0,1,1,0,1,-23.63555480548805
1,0,1,0,0,-7.95742020434672
0,0,0,1,1,-11.570845445287162
1,0,0,1,1,-22.028482137045565
1,0,1,1,0,3.8246151121864256
0,1,1,0,1,-22.0382681105339
0,1,0,1,0,11.489749852899848
0,1,1,1,0,19.983515682622826
0,0,0,1,1,-10.377641710128387
1,0,0,0,1,-19.270460925259073
1,1,1,1,1,-17.791303696534165
0,1,0,1,1,-5.64912233602233
1,1,0,1,1,-15.34768654079157
0,0,0,1,1,-10.701232345190219
0,0,1,0,0,-3.1452220241231847
1,0,1,0,1,-31.640960604597552
1,0,0,1,1,-18.715209106409347
1,1,0,0,1,-23.600494355831806
1,1,0,0,0,-4.629361907338745
0,1,1,0,1,-22.509347601176863
0,0,1,0,0,-0.44970311073469427
0,0,0,0,0,1.0927922912220565
0,1,0,0,0,-4.760477728986743
1,1,1,0,0,-9.865433791569776
1,1,0,0,0,-7.5184318837890896
0,1,0,0,0,-3.741010170316568
1,0,0,1,0,4.393316577895339
0,1,1,0,1,-22.9141788147173
1,0,0,1,1,-20.346246992549954
0,0,1,1,1,-11.106603570688153
0,1,1,0,0,-3.787588776301433
1,1,0,1,0,4.968064699502219
0,0,0,0,1,-16.855632857925563
0,0,1,1,1,-12.937263006460956
0,1,1,0,0,-5.133552045355122
0,1,1,1,1,-2.254147307972671
1,1,1,0,0,-12.20355927665705
1,1,1,0,1,-31.79955133602301
1,1,1,1,1,-16.719036910245272
1,1,0,0,1,-24.024454114249917
0,1,0,0,1,-20.49613306776528
1,0,0,1,1,-21.128198023519566
1,0,0,0,0,-1.1585609569384245
1,0,1,1,0,1.0994445913938562
1,1,0,0,1,-20.76603905212242
1,0,1,1,1,-22.74235567838631
0,0,1,0,1,-24.127760191152046
0,0,1,1,0,13.11827408726624
1,0,1,1,0,3.6730241383374826
0,0,1,1,0,13.781580295953601
0,1,1,0,0,-2.872908867807148
1,0,1,0,1,-31.27053185286748
0,0,1,1,1,-12.029011564866794
0,0,1,0,1,-24.43126770330987
0,1,1,0,0,-3.2157179058563807
1,0,0,0,1,-20.14855156943145
1,1,1,0,1,-33.412490220729104
1,0,1,0,0,-6.374216896370255
1,1,1,0,1,-30.900469532532693
0,1,0,0,1,-18.945964789542657
0,0,0,0,0,-1.3535643211759298
0,0,0,0,0,1.6145848324702474
0,0,1,1,0,15.057589664789475
1,0,1,1,0,1.008476101916098
1,0,1,1,0,2.674404788251782
1,1,0,0,0,-5.637844670386493
0,1,1,0,0,-3.9918513668292244
0,0,1,0,1,-22.95188891169257
0,1,0,0,0,-3.631039223610428
1,1,0,0,0,-5.280596781527459
0,1,0,1,1,-6.719576749909779
1,0,1,1,1,-24.05281806454249
1,1,1,0,1,-31.161961949024924
1,0,0,1,1,-19.649737958604767
1,0,0,0,1,-19.60676472173351
0,1,0,1,1,-6.528167244027434
0,1,0,1,1,-6.271886994335503
1,1,0,1,1,-15.29739096783019
1,0,1,0,1,-30.131705474537306
1,0,0,0,1,-21.034558848682124
0,1,0,1,1,-6.12443650489049
1,1,1,1,0,7.014359468355241
1,0,1,1,1,-26.250794259293755
1,0,0,1,0,2.5360788809177532
1,1,0,0,0,-7.5782671224454745
0,1,0,1,0,11.141938017767014
1,0,1,1,0,1.9878509193822784
1,0,0,1,0,2.576447213604915
0,0,0,1,0,10.113446379795302
1,1,0,0,0,-5.668787031725433
1,0,1,1,1,-25.546708274561123
0,0,0,0,0,0.4314015305382819
0,1,1,0,1,-22.81129082976168
1,0,1,1,1,-26.244994239407198
0,0,0,0,0,-0.8261568602993559
0,1,0,0,0,-2.8241819750088037
0,1,1,0,1,-21.81234614391359
1,0,0,0,1,-20.599046991708178
0,1,0,1,1,-5.0990022648091795
1,1,1,1,0,6.775439746128727
1,1,1,0,1,-33.77239370252441
1,1,1,0,0,-9.978006368160353
1,0,1,0,1,-30.596786725913212
0,0,0,1,1,-12.140929524277654
0,1,0,0,0,-5.91828790482586
1,0,1,0,1,-29.34935906036855
0,1,1,0,1,-23.019689232142213
0,0,1,0,1,-22.93046850719524
0,1,1,0,1,-20.27908822307234
1,0,1,1,0,2.5307997750798026
0,1,0,1,0,14.640870895399873
0,1,0,1,0,12.311875711158276
1,1,0,0,0,-6.740971412264507
1,0,1,0,0,-6.437588110825018
1,1,0,1,0,5.006547633661002
1,1,1,0,0,-10.702368673108648
0,1,1,1,1,-2.7633857580374905
1,1,1,0,0,-8.824338186802548
0,0,1,0,0,-3.2706448196064892
1,0,1,1,0,2.378777496937193
0,0,1,0,1,-22.84145943248388
0,0,0,1,0,8.884620357720625
1,0,1,1,0,1.738478015435654
0,1,0,1,0,11.600507576513987
0,1,1,1,0,22.586026926636407
1,0,1,1,0,3.881052544770735
0,0,1,0,0,-2.3592662700722014
0,0,1,0,0,-3.122255837337258
0,0,0,0,0,-1.3091831925627957
1,0,1,0,1,-31.047928888992768
1,1,1,1,1,-18.229609902753307
1,1,1,1,0,5.368066965708804
0,1,0,0,1,-19.166302479359462
0,0,1,0,0,-1.9145035093803775
1,1,1,0,0,-9.813610652297443
1,0,1,0,1,-30.499247076389494
1,1,1,0,0,-7.4212700835043215
0,0,1,1,0,15.045699814138594
1,0,0,0,1,-18.826017059460007
0,0,1,0,1,-23.451024503648636
1,0,0,1,0,3.3060598510733907
1,0,1,0,0,-9.53429223463202
1,1,1,0,1,-29.900718679421452
1,1,0,1,0,5.841050087302156
1,0,0,1,0,3.701163074951949
0,0,1,1,1,-10.265077988418833
0,0,1,1,1,-11.187910642066162
1,1,1,0,1,-30.530663099842705
0,0,0,0,0,0.5490094890624758
1,0,1,0,0,-6.958645717632817
0,0,1,1,1,-13.428131017990447
1,1,0,0,0,-4.707305565273703
0,0,1,0,1,-23.191769350256294
0,0,0,1,0,10.111803831755436
1,0,0,0,0,-1.5557911649504754
1,1,0,0,1,-23.102073366586573
1,1,0,0,0,-7.933729143007062
1,0,0,1,1,-19.677375590755457
0,0,0,1,1,-13.170504763723466
0,1,0,1,1,-7.415700572158555
1,1,1,1,0,7.338511981657424
0,0,0,1,1,-12.067761991690434
1,1,0,1,1,-16.463503551820892
0,1,1,0,1,-20.36936073202936
1,1,0,1,0,6.099944677293002
0,0,0,0,1,-18.084453712548715
0,0,1,1,1,-11.61982049929496
1,1,1,1,1,-19.014191395950647
1,0,1,0,1,-31.329954510351676
0,0,0,0,1,-16.1604194856264
1,0,0,0,1,-18.7595673015245
1,1,0,1,1,-16.8844186715133
1,0,1,1,1,-23.596706965368043
1,1,0,0,1,-22.272838016949052
0,0,0,1,0,9.12528735197775
0,0,1,0,0,-3.427238373707554
1,1,1,1,0,6.793370732879924
0,1,0,1,0,12.73867565051085
0,1,0,1,1,-8.225960768422192
1,0,0,1,1,-20.14214360266081
1,0,0,0,0,-0.6049201811872462
1,0,0,1,1,-20.76063161866181
1,0,1,1,1,-26.229494886171587
0,0,1,1,1,-13.080016510221377
1,1,0,0,0,-6.7716958062594355
1,0,1,0,1,-31.504882015076152
0,1,1,1,1,-3.716174415823832
0,0,0,0,0,-0.1810826857725166
0,0,0,1,0,9.927227095751077
0,0,0,1,1,-12.721053355055258
0,1,0,1,1,-7.048114547536407
0,1,0,1,0,13.006051137557282
0,0,0,1,1,-13.069967305865667
0,1,0,0,1,-18.63857457715421
1,1,0,1,0,5.629749601317524
0,0,1,0,0,-2.914798120861336
0,1,0,1,0,12.667571062274153
1,1,1,0,0,-11.008230593222082
1,0,1,1,0,1.1649006662937824
1,0,1,1,1,-23.697936536350973
1,0,0,1,1,-22.599693942367054
0,0,0,1,0,10.354848958277708
0,0,0,1,0,7.8018610507890225
0,1,0,0,0,-4.251507841720867
1,0,1,1,1,-25.365863336025114
0,0,1,1,0,14.371621898388927
0,1,1,1,1,-2.872408458623404
0,1,0,1,0,13.62480160965825
0,1,1,1,1,-4.507260249916224
1,1,0,0,1,-21.866406053996
0,1,0,1,0,9.11554670139515
1,1,1,0,1,-30.553230369822067
1,0,0,1,0,2.9995767539683027
0,1,1,0,0,-3.5905243743418986
0,0,0,0,1,-17.693757876155033
0,1,1,1,0,20.170655926127647
0,1,1,1,0,18.934334030375936
1,1,0,1,1,-16.469382774051066
0,1,1,0,0,-2.5569346180400085
0,0,1,0,0,-1.6956742770559536
1,1,0,0,0,-6.195984937281645
0,0,1,0,1,-22.316886964914854
1,1,1,0,0,-10.012481430880609
0,0,1,1,0,14.645580114752466
1,0,1,0,1,-29.836872126751018
0,0,1,1,1,-11.657618370052477
1,0,0,1,1,-22.752632306051144
1,1,0,0,1,-24.961393380061672
1,1,0,0,1,-23.55262098207239
1,1,0,1,0,5.29537403102428
1,1,0,0,1,-24.697349162289058
1,0,0,1,0,3.562218270962207
0,1,0,0,1,-20.45394051299891
1,1,1,1,0,5.397375410904093
1,1,0,0,1,-22.141025566998504
1,0,1,0,1,-31.104386645522894
1,0,0,1,0,3.1898272522025004
0,0,0,1,1,-11.953032531455815
1,0,0,1,0,2.3363896060591767
1,0,0,0,0,-0.4366311445995121
0,0,0,0,0,-0.9652778783490226
0,0,1,0,0,-2.4882589512997946
0,1,1,1,0,20.535785153448828
1,0,1,0,0,-6.173772398388404
1,1,0,1,1,-15.624969632290547
1,0,1,0,0,-7.359170336498967
0,1,0,0,0,-3.036038642071568
0,1,1,1,0,20.31342990850684
0,1,1,0,0,-3.6261139084079925
1,0,0,0,0,-0.8950257691440711
1,1,1,1,1,-18.29637065705277
0,0,0,1,1,-11.011508027406377
0,1,0,1,1,-5.688920629530186
1,1,0,0,1,-23.64007350823413
1,0,0,0,1,-18.91504160870759
1,1,0,0,0,-4.607633486181855
1,1,0,0,1,-22.680443428882537
1,1,1,0,0,-9.515234638165698
1,1,1,1,1,-17.793541047448826
1,1,0,1,0,4.140905033740618
0,0,1,0,0,-3.4578710311172536
1,1,1,0,1,-31.747521500893182
1,1,0,1,1,-15.773284086667724
1,0,0,0,0,0.8374541000389268
1,1,0,0,0,-6.851497575759803
0,1,1,1,0,18.21342517305646
1,0,1,0,0,-5.8160780225971855
0,1,1,0,1,-22.140170436418536
1,0,1,0,1,-29.758145989594464
0,1,1,0,0,-3.6656136605498415
0,1,0,1,0,11.556714371435064
1,1,0,1,0,4.095145208961043
1,0,0,1,1,-20.066597534022677
0,1,0,1,1,-6.824608733906994
1,1,0,0,0,-6.3948697837498445
1,1,1,0,0,-9.899120192546196
1,0,1,1,1,-24.221595394580962
1,0,0,0,1,-19.205571580450293
0,0,1,0,1,-23.098630707704114
0,1,1,1,0,20.102730731518594
0,0,1,1,1,-12.139592114704811
0,0,0,1,1,-13.333384242013992
0,1,1,0,0,-3.340193699425688
1,0,1,0,1,-31.99306270455341
1,1,1,0,1,-29.470777106529727
0,1,0,0,0,-4.278234235127174
1,1,0,0,0,-5.103821428970791
0,1,1,1,1,-2.8032756738448352
0,0,1,0,1,-23.74209476525684
1,1,1,1,1,-20.765368408191264
1,1,0,0,0,-7.618951586178377
1,0,1,0,0,-7.481844690084768
1,0,1,1,1,-24.414915487415744
1,0,1,0,1,-30.12912557975487
1,1,1,1,0,7.123197861483516
0,1,1,0,0,-3.9463105316025926
0,0,1,0,0,-0.5444652384458863
0,0,1,1,0,14.752671443022363
0,0,1,0,1,-22.77804315953317
0,0,0,1,0,10.287628055158105
1,0,1,0,0,-6.747372971210792
0,1,1,1,0,20.735016611106776
1,0,0,1,1,-18.2670297232635
0,1,0,0,0,-4.251416535380459
1,0,1,1,0,4.275206401391685
0,0,1,0,1,-23.90769558435306
0,1,1,1,1,-2.722416961311627
0,0,0,0,1,-15.934172376927313
1,0,1,0,1,-31.638953830597725
1,1,0,0,1,-22.769138526216764
1,1,0,1,0,5.164041933023524
0,0,0,1,1,-11.80319650447895
1,0,1,0,0,-6.6557167205653185
0,1,0,1,0,9.432775035341137
0,1,0,0,0,-5.309188920255416
1,0,0,0,1,-19.097268875959685
0,0,0,0,0,1.0840969771858608
1,1,1,1,0,7.589666775641395
1,0,0,1,1,-22.368941789962623
