id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,nohw8,disrupt8,riskdrop8
6890499,32.150002,37.5,yes,yes,no,33.849998,38.779999,no,black,no,yes,no,no,no,married,<$1000,not finish hs,not finish hs,coll grad,coll grad,once or twice,yes,yes,3
6890600,35.57,38.169998,yes,yes,no,41.549999,41.529999,yes,hispanic,no,no,yes,no,no,married,35000-$49999,not finish hs,dont know,postsec ed,postsec ed,never,no,no,1
6890608,49.139999,43.07,yes,no,no,46.369999,43.700001,no,hispanic,no,no,yes,no,no,married,$20000-$24999,not finish hs,not finish hs,postsec ed,postsec ed,once or twice,no,yes,2
6890651,54.59,49.43,yes,yes,no,50.830002,45.630001,yes,hispanic,no,no,yes,no,no,divorced,7500-$9999,not finish hs,hs grad,hs grad,coll grad,never,no,no,3
6890661,55.099998,56.099998,yes,yes,no,49.700001,58.73,no,hispanic,no,no,yes,no,no,married,35000-$49999,dont know,dont know,postsec ed,postsec ed,once or twice,yes,yes,0
6895110,31.6,47.669998,yes,yes,no,54.48,52.889999,no,white,yes,no,no,no,no,married,35000-$49999,not finish hs,hs grad,coll grad,coll grad,never,no,no,1
6895112,48.380001,51.709999,yes,yes,no,60.25,46.07,no,black,no,yes,no,no,no,married,50000-$74999,coll grad,hs grad,coll <4,coll <4,once or twice,no,yes,0
6895121,57.07,55.25,yes,yes,no,61.759998,55.740002,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
6895145,36.57,39.049999,yes,yes,no,34.369999,37.84,yes,black,no,yes,no,no,no,married,$5000-$7499,hs grad,hs grad,postsec ed,postsec ed,never,no,no,1
6895158,56.380001,60.68,yes,yes,no,64.559998,56.779999,no,api,no,no,no,yes,no,married,$25000-$34999,junior coll,hs grad,postsec ed,postsec ed,never,no,no,0
6895170,40.360001,39.470001,yes,yes,no,38.709999,39.799999,no,black,no,yes,no,no,no,married,35000-$49999,coll grad,coll grad,postsec ed,postsec ed,never,yes,no,1
6895174,41.32,49.240002,yes,yes,no,45.549999,50.860001,yes,black,no,yes,no,no,no,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,1
6895183,47.150002,47.16,yes,yes,no,50.139999,42.299999,yes,black,no,yes,no,no,no,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,no,no,0
6895192,39.889999,43.669998,yes,yes,no,45.830002,42.970001,yes,white,yes,no,no,no,no,married,$25000-$34999,doctorate,coll grad,postsec ed,postsec ed,never,no,no,0
6895193,57.549999,53.25,yes,yes,no,65.639999,50.869999,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
6896905,33.200001,37.93,yes,yes,no,34.380001,35.529999,yes,black,no,yes,no,no,no,separated,$25000-$34999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,1
6896913,55.650002,56.209999,yes,yes,no,56.470001,52.459999,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,hs grad,postsec ed,coll grad,never,no,no,0
6896923,40.720001,35.549999,no,no,no,38.400002,36.900002,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,not finish hs,coll grad,coll grad,never,yes,no,0
6896982,34.549999,40.720001,yes,no,no,42.810001,36.82,no,black,no,yes,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,once or twice,yes,yes,1
6896989,59.439999,62.73,yes,yes,no,61.669998,61.419998,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,hs grad,coll grad,coll grad,never,no,no,1
6896997,38.02,35.549999,no,no,no,39.810001,37.150002,yes,black,no,yes,no,no,no,married,$25000-$34999,hs grad,not finish hs,coll <4,junior coll,once or twice,yes,yes,0
6898404,46.200001,41.07,yes,no,no,43.27,46.860001,yes,white,yes,no,no,no,no,married,$15000-$19999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,0
6898421,66.739998,67.760002,yes,yes,no,70.550003,73.089996,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
6898423,34.290001,33.759998,yes,no,no,35.919998,40.709999,yes,black,no,yes,no,no,no,married,$25000-$34999,masters,coll <4,postsec ed,postsec ed,never,no,no,0
6898437,35.400002,40.57,yes,yes,no,33.040001,41.43,no,black,no,yes,no,no,no,never married,$3000-$4999,hs grad,not finish hs,coll <4,postsec ed,once or twice,no,yes,3
6898452,64.349998,55.049999,yes,no,no,60.959999,60.209999,no,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,not finish hs,not finish hs,not finish hs,never,no,no,3
6898471,42.439999,34.52,yes,no,no,37.48,35.810001,yes,white,yes,no,no,no,no,divorced,$25000-$34999,masters,coll <4,postsec ed,coll grad,never,no,no,1
6898477,58.959999,49.439999,yes,yes,no,65.690002,47.630001,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
6898489,61.490002,61.66,yes,yes,no,65.290001,60.990002,no,white,yes,no,no,no,no,married,$15000-$19999,dont know,hs grad,coll grad,coll grad,once or twice,no,yes,1
6898490,58.169998,52.189999,yes,yes,no,61.02,55.619999,yes,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,not finish hs,coll grad,coll grad,once or twice,no,yes,1
6898501,58.41,62.68,yes,no,no,62.900002,53.990002,yes,white,yes,no,no,no,no,married,$25000-$34999,coll grad,coll grad,coll grad,postsec ed,never,no,no,0
6898521,47.669998,54.209999,yes,yes,no,51.75,41.720001,no,black,no,yes,no,no,no,widowed,$20000-$24999,dont know,coll <4,coll <4,postsec ed,never,no,no,1
6898524,50.639999,39.029999,yes,no,no,52.16,45.130001,no,black,no,yes,no,no,no,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
6898536,40.810001,45.950001,yes,no,no,51.790001,39.279999,no,black,no,yes,no,no,no,separated,$15000-$19999,not finish hs,coll <4,coll grad,coll grad,never,no,no,2
6898537,45.41,36.27,no,no,no,44.799999,36.450001,yes,black,no,yes,no,no,no,married,7500-$9999,hs grad,hs grad,junior coll,coll <4,once or twice,no,yes,2
6898552,51.48,52.82,yes,yes,no,49.610001,52.220001,no,white,yes,no,no,no,no,married,$10000-$14999,dont know,hs grad,coll grad,coll grad,never,no,no,1
6898585,54,49.490002,yes,yes,no,52.540001,51.91,no,black,no,yes,no,no,no,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,yes,no,1
6898586,39.16,38.290001,yes,yes,no,38.650002,37.599998,no,black,no,yes,no,no,no,never married,$10000-$14999,hs grad,junior coll,hs grad,junior coll,never,no,no,2
6898588,37.68,45.73,yes,no,no,39.360001,51.330002,yes,black,no,yes,no,no,no,married,$15000-$19999,junior coll,not finish hs,coll grad,coll grad,never,no,no,0
6898599,35.639999,45.060001,yes,yes,no,39.209999,40.830002,no,black,no,yes,no,no,no,divorced,$10000-$14999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,3
6898722,58.59,64.720001,yes,yes,no,66.5,65.620003,no,white,yes,no,no,no,no,married,35000-$49999,not finish hs,not finish hs,coll grad,coll grad,once or twice,no,yes,2
6898757,48.689999,49.060001,yes,yes,no,47.439999,42.040001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
6898758,59.639999,53.77,yes,yes,no,59.23,54.950001,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,coll grad,postsec ed,postsec ed,never,no,no,0
6898789,31.809999,35.360001,yes,yes,no,43.43,36.639999,yes,white,yes,no,no,no,no,married,$15000-$19999,not finish hs,not finish hs,junior coll,junior coll,never,no,no,1
6898790,36.830002,37.490002,yes,no,no,40.279999,37.5,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,junior coll,junior coll,never,no,no,1
6898794,41.98,46.349998,yes,yes,no,45.59,36.599998,yes,black,no,yes,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
6898796,36.75,35.709999,yes,yes,no,38,36.68,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll grad,coll grad,once or twice,no,yes,1
6961351,62.98,64,yes,yes,yes,62.560001,64.790001,no,api,no,no,no,yes,no,married,35000-$49999,dont know,not finish hs,postsec ed,coll grad,once or twice,no,yes,0
6961379,65.040001,54.59,yes,yes,yes,63.610001,45.959999,yes,black,no,yes,no,no,no,married,$20000-$24999,coll grad,hs grad,coll <4,coll <4,never,no,no,1
6999419,53.919998,54.849998,yes,yes,yes,62.73,54.93,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,masters,coll grad,coll grad,never,yes,no,0
6999425,47.619999,54.27,yes,yes,yes,38.650002,53.189999,no,white,yes,no,no,no,no,married,50000-$74999,doctorate,masters,coll grad,coll grad,once or twice,yes,yes,0
6999441,63.310001,58.209999,yes,yes,yes,59.740002,58.919998,no,white,yes,no,no,no,no,married,$20000-$24999,dont know,coll <4,coll grad,coll grad,never,no,no,0
6999485,57.130001,63.599998,yes,yes,yes,70.550003,55.52,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
6999492,65.080002,65.669998,yes,yes,yes,70.550003,54.900002,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,dont know,coll grad,coll grad,never,no,no,0
7200457,63,66.550003,yes,yes,no,66.849998,77.199997,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
7200484,62.189999,66.029999,yes,yes,no,63.34,70.349998,yes,api,no,no,no,yes,no,married,35000-$49999,masters,coll grad,postsec ed,postsec ed,never,no,no,0
7200487,51.18,37.959999,yes,yes,no,45.52,41.52,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll <4,postsec ed,postsec ed,never,no,no,0
7202118,45.240002,41.860001,yes,no,no,40.689999,39.950001,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,coll <4,junior coll,coll <4,never,yes,no,0
7202126,52.32,43.060001,yes,no,no,43.16,47.5,no,white,yes,no,no,no,no,not married but cohabit,$20000-$24999,coll grad,junior coll,coll grad,coll grad,once or twice,no,yes,0
7202128,59.259998,55.540001,yes,yes,no,65.690002,61.889999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
7202131,49.009998,37.52,yes,no,no,46.779999,39.57,no,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,hs grad,hs grad,never,no,no,0
7202137,30.33,34.09,yes,yes,no,55.400002,39.849998,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
7202163,56.790001,63.040001,yes,yes,no,60.419998,60.139999,no,ai,no,no,no,no,yes,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
7202183,54.959999,63.400002,yes,yes,no,42.810001,67.790001,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
7202186,64.739998,56.150002,yes,yes,no,65.690002,60.57,yes,api,no,no,no,yes,no,married,35000-$49999,dont know,not finish hs,postsec ed,coll grad,never,no,no,0
7202187,64.220001,66.699997,yes,yes,no,67.970001,64.68,yes,api,no,no,no,yes,no,married,35000-$49999,hs grad,coll <4,postsec ed,postsec ed,never,no,no,0
7202189,35.130001,60.259998,yes,yes,no,37.91,61.959999,no,white,yes,no,no,no,no,married,$15000-$19999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
7202193,65.849998,56.119999,yes,yes,no,70.550003,55.41,yes,white,yes,no,no,no,no,married,50000-$74999,junior coll,coll grad,coll grad,coll grad,never,no,no,0
7202601,40.470001,36.77,yes,yes,no,42.75,40.209999,yes,white,yes,no,no,no,no,married,$20000-$24999,hs grad,not finish hs,coll grad,coll grad,never,no,no,0
7202606,37.799999,40.029999,no,no,no,42.990002,43.880001,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,coll <4,coll grad,coll grad,once or twice,no,yes,0
7202621,49.279999,40.82,yes,no,no,40.52,44.689999,yes,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,junior coll,coll grad,coll grad,never,no,no,1
7202623,54.220001,53.900002,yes,no,no,52.889999,53.099998,yes,white,yes,no,no,no,no,married,$10000-$14999,junior coll,not finish hs,coll grad,coll grad,never,yes,no,1
7202624,31.530001,35.07,yes,yes,no,41.099998,57.57,yes,ai,no,no,no,no,yes,married,35000-$49999,coll grad,junior coll,postsec ed,coll grad,once or twice,no,yes,0
7202656,62.400002,59.830002,yes,yes,no,54.43,58.849998,yes,ai,no,no,no,no,yes,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
7202664,38.599998,53.59,yes,yes,no,43.790001,47.830002,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,coll grad,coll grad,coll grad,once or twice,yes,yes,0
7202680,59.41,61.59,yes,yes,no,63.34,58.240002,no,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,coll <4,coll <4,coll grad,never,no,no,1
7202692,61.98,55.970001,no,no,no,57.330002,56.880001,no,ai,no,no,no,no,yes,never married,$15000-$19999,not finish hs,coll <4,not finish hs,coll <4,once or twice,yes,yes,0
7202693,58.139999,58.610001,yes,yes,no,58.869999,51.650002,no,white,yes,no,no,no,no,married,$25000-$34999,dont know,dont know,coll grad,coll grad,never,no,no,0
7204219,39.689999,54.98,yes,yes,no,47.91,43.84,no,white,yes,no,no,no,no,married,$10000-$14999,coll <4,not finish hs,coll <4,coll <4,never,no,no,1
7204243,38,34.490002,yes,no,no,41.650002,38.740002,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,not finish hs,coll <4,junior coll,once or twice,yes,yes,2
7204264,47.720001,41.23,yes,no,no,51.779999,42.32,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
7204953,35.099998,38.790001,yes,no,no,39.610001,40.990002,no,black,no,yes,no,no,no,never married,$1000-$2999,not finish hs,hs grad,coll grad,coll grad,never,yes,no,2
7204976,51.830002,47.919998,yes,yes,no,53.09,46.580002,yes,black,no,yes,no,no,no,married,$20000-$24999,dont know,dont know,postsec ed,postsec ed,never,no,no,0
7205720,52.279999,46.209999,yes,yes,no,55.400002,40.880001,yes,white,yes,no,no,no,no,married,$25000-$34999,dont know,dont know,coll grad,coll grad,never,no,no,0
7205725,51.259998,46.380001,no,no,no,47,50.650002,yes,white,yes,no,no,no,no,divorced,$5000-$7499,dont know,dont know,junior coll,coll grad,never,no,no,2
7205734,57.810001,67.870003,yes,yes,no,61.790001,77.199997,no,white,yes,no,no,no,no,married,50000-$74999,coll <4,junior coll,postsec ed,postsec ed,never,no,no,0
7205737,65.489998,48.549999,yes,yes,no,53.040001,53.98,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,once or twice,yes,yes,0
7205747,64.849998,61.41,yes,yes,no,67.169998,68.150002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
7205749,46.93,55.169998,yes,yes,no,48.34,48.5,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,postsec ed,postsec ed,never,no,no,0
7205750,49.689999,41.84,yes,yes,no,42.279999,48.580002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
7205778,32.68,45.040001,yes,yes,no,37.669998,47.23,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
7205791,47.91,48.810001,yes,yes,no,33.990002,45.540001,no,white,yes,no,no,no,no,married,$25000-$34999,coll <4,coll grad,coll grad,coll grad,once or twice,yes,yes,0
7205793,55.400002,67.959999,yes,yes,no,51.02,68.68,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,junior coll,coll grad,coll grad,never,no,no,0
7205794,59.57,63.110001,yes,yes,no,64.400002,68,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
7206012,66.199997,64.690002,yes,yes,no,70.550003,64.389999,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
7206066,61.060001,65.260002,yes,yes,no,61.970001,71.199997,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,junior coll,postsec ed,postsec ed,never,no,no,0
7206067,38.889999,44.540001,yes,yes,no,47.389999,50.57,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,junior coll,junior coll,never,no,no,1
7206078,55.240002,42.139999,yes,yes,no,46.259998,38.880001,yes,hispanic,no,no,yes,no,no,never married,$20000-$24999,junior coll,hs grad,coll grad,postsec ed,once or twice,no,yes,0
7206081,43.43,47.790001,yes,yes,no,60.740002,49.509998,no,white,yes,no,no,no,no,married,50000-$74999,masters,junior coll,coll grad,coll grad,never,no,no,0
7206090,52.450001,56.810001,yes,yes,no,60.02,54.389999,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,postsec ed,postsec ed,never,no,no,0
7206511,39.73,47.779999,yes,yes,no,45.630001,42.849998,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,yes,no,0
7206524,65.769997,67.980003,yes,yes,no,54.259998,54.759998,no,white,yes,no,no,no,no,married,35000-$49999,masters,masters,postsec ed,postsec ed,never,no,no,0
7206528,39.049999,47.599998,yes,no,no,32.669998,37.02,no,ai,no,no,no,no,yes,married,$25000-$34999,hs grad,hs grad,junior coll,junior coll,never,no,no,1
7206540,61.02,67.279999,yes,yes,no,52.810001,53.689999,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,coll grad,postsec ed,postsec ed,never,no,no,0
7206545,61.049999,46.040001,yes,yes,no,57.810001,44.919998,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,hs grad,never,no,no,0
7206593,43.580002,51.299999,yes,yes,no,43.43,46.549999,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,dont know,coll grad,coll grad,never,no,no,0
7207502,33.34,37.43,yes,yes,no,37.950001,37.919998,no,white,yes,no,no,no,no,married,$20000-$24999,dont know,dont know,hs grad,hs grad,never,no,no,2
7207524,42.41,45.779999,yes,no,no,51.799999,47.41,yes,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,coll grad,coll grad,postsec ed,never,no,no,2
7207547,43.220001,54.439999,no,yes,no,40.360001,49.91,no,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,junior coll,hs grad,coll grad,never,no,no,3
7207589,34.330002,32.75,yes,no,no,41.419998,40.799999,no,black,no,yes,no,no,no,never married,7500-$9999,not finish hs,junior coll,junior coll,junior coll,never,no,no,2
7207596,63.91,54.759998,yes,yes,no,58.299999,58.009998,no,white,yes,no,no,no,no,married,$25000-$34999,coll grad,not finish hs,coll grad,coll grad,never,no,no,0
7208003,53.759998,43.290001,yes,yes,no,51.860001,56.48,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,not finish hs,coll grad,coll grad,never,no,no,0
7208007,54.599998,59.709999,yes,yes,no,59.470001,46.610001,yes,white,yes,no,no,no,no,divorced,$25000-$34999,dont know,dont know,coll grad,coll grad,never,no,no,1
7208010,61.18,62.41,yes,yes,no,48.130001,57.669998,no,white,yes,no,no,no,no,married,50000-$74999,dont know,coll <4,postsec ed,postsec ed,never,no,no,0
7208011,63.310001,51.259998,no,no,no,57.27,54.889999,yes,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,not finish hs,not finish hs,not finish hs,never,no,no,2
7208042,65.870003,67.839996,yes,yes,no,70.550003,64.82,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
7208046,58.16,56.880001,yes,no,no,52.16,58.84,yes,white,yes,no,no,no,no,married,$15000-$19999,not finish hs,hs grad,coll <4,coll <4,never,yes,no,0
7208049,60.75,67.620003,yes,yes,no,57.560001,70.029999,yes,white,yes,no,no,no,no,divorced,$15000-$19999,masters,junior coll,coll grad,coll grad,never,no,no,1
7208051,46.720001,55.790001,yes,yes,no,47.02,58.98,yes,black,no,yes,no,no,no,married,50000-$74999,dont know,coll grad,coll grad,coll grad,never,no,no,1
7208053,33.639999,43.990002,no,yes,no,38.240002,54.099998,no,hispanic,no,no,yes,no,no,not married but cohabit,35000-$49999,hs grad,coll grad,hs grad,postsec ed,never,no,no,0
7208056,49.759998,51.959999,yes,no,no,50.689999,50.450001,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
7208083,57.700001,67.18,yes,yes,no,54.16,64.07,no,api,no,no,no,yes,no,married,$15000-$19999,not finish hs,not finish hs,coll grad,postsec ed,never,no,no,0
7208088,46.48,42.16,yes,no,no,40.639999,42.849998,no,white,yes,no,no,no,no,not married but cohabit,50000-$74999,hs grad,coll grad,junior coll,coll grad,once or twice,no,yes,0
7208091,58.41,58.68,yes,yes,no,47.459999,58.84,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
7208103,43.48,40.43,yes,no,no,42.209999,39.279999,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,no,no,0
7208108,49.32,51.41,yes,yes,no,56.43,53.349998,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
7208112,43.360001,48.060001,yes,yes,no,45.490002,41.830002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
7208121,51.209999,55.970001,yes,yes,no,48.75,51.490002,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
7208150,59.5,67.989998,yes,yes,no,62.599998,74.290001,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,never,no,no,0
7208154,58.709999,63.240002,yes,yes,no,59.669998,54.799999,no,white,yes,no,no,no,no,married,$25000-$34999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
7208168,58.970001,45.41,yes,yes,no,65.879997,51.48,no,white,yes,no,no,no,no,married,50000-$74999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,0
7208169,54.77,54.5,yes,yes,no,42.639999,53.91,no,white,yes,no,no,no,no,married,50000-$74999,junior coll,masters,coll <4,coll grad,never,yes,no,0
7208171,45.919998,59.25,yes,no,no,42.470001,54.490002,no,white,yes,no,no,no,no,divorced,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
7208198,54.900002,57.459999,yes,no,no,47.200001,61.349998,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,hs grad,hs grad,never,no,no,0
7208416,31.469999,64.650002,yes,yes,no,41.779999,66.989998,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,0
7208418,53.5,61.990002,yes,yes,no,55.110001,70.220001,yes,white,yes,no,no,no,no,married,$25000-$34999,masters,coll grad,postsec ed,postsec ed,never,no,no,0
7208431,49.900002,53.919998,yes,yes,no,52.09,54.299999,no,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,hs grad,coll <4,coll grad,never,no,no,2
7208434,46,47.509998,yes,yes,no,54.470001,44.810001,yes,white,yes,no,no,no,no,divorced,$15000-$19999,dont know,hs grad,postsec ed,postsec ed,never,no,no,1
7208463,53.549999,52.150002,yes,no,no,58.779999,55.380001,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,masters,coll grad,coll grad,once or twice,no,yes,1
7208499,49.310001,60.59,yes,yes,no,40.740002,55.290001,no,white,yes,no,no,no,no,married,7500-$9999,coll grad,hs grad,coll grad,hs grad,once or twice,no,yes,2
7209205,29.74,31.540001,no,no,no,37.990002,37.650002,yes,white,yes,no,no,no,no,married,$1000-$2999,not finish hs,not finish hs,junior coll,junior coll,once or twice,yes,yes,3
7209216,41.66,41.389999,yes,yes,no,42.950001,38.07,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
7209219,36.990002,51.18,yes,yes,no,42.91,40.150002,yes,white,yes,no,no,no,no,married,50000-$74999,coll <4,junior coll,coll grad,coll grad,never,yes,no,1
7209228,42.25,42.689999,yes,yes,no,41.779999,40.950001,yes,white,yes,no,no,no,no,divorced,7500-$9999,dont know,not finish hs,coll grad,coll grad,never,no,no,3
7209239,53.029999,57.57,yes,yes,no,55.009998,56.84,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,0
7209252,46.630001,42.209999,yes,no,no,45.599998,41.610001,no,ai,no,no,no,no,yes,married,$10000-$14999,hs grad,hs grad,coll grad,coll grad,never,no,no,2
7209254,36.450001,38.200001,yes,no,no,40.119999,36.259998,no,white,yes,no,no,no,no,married,$10000-$14999,hs grad,hs grad,not finish hs,postsec ed,once or twice,no,yes,2
7209255,45.5,58.509998,yes,yes,no,48.700001,52.810001,no,white,yes,no,no,no,no,married,$25000-$34999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
7209257,41.639999,39.720001,yes,no,no,37.040001,40.869999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,not finish hs,hs grad,hs grad,never,no,no,0
7209260,35.009998,37.560001,no,no,no,35.25,40.23,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,more than twice,yes,yes,1
7209268,39.650002,32.279999,yes,yes,no,39.91,37.709999,yes,ai,no,no,no,no,yes,married,$10000-$14999,not finish hs,not finish hs,postsec ed,postsec ed,once or twice,no,yes,2
7209273,45.110001,54.560001,yes,yes,no,58.720001,54.98,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
7209286,52.360001,42.450001,yes,yes,no,61.669998,43.529999,no,white,yes,no,no,no,no,divorced,$5000-$7499,junior coll,junior coll,coll grad,coll grad,once or twice,no,yes,1
7209296,47.82,49.490002,yes,yes,no,45.970001,39.939999,yes,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
7210052,57.049999,58.98,yes,yes,no,53.509998,50.34,no,white,yes,no,no,no,no,married,50000-$74999,masters,masters,postsec ed,coll grad,never,no,no,0
7210057,61.650002,60.23,yes,no,no,58.630001,58.330002,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
7210081,41.610001,47.73,yes,yes,no,45.52,42,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,no,no,1
7210805,34.580002,38.130001,yes,no,no,37.509998,39.77,yes,white,yes,no,no,no,no,married,$10000-$14999,hs grad,hs grad,hs grad,hs grad,never,no,no,1
7210814,60.689999,62.369999,yes,yes,no,65.309998,58.279999,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
7210820,61.200001,61.939999,yes,yes,no,60.689999,63.66,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
7210827,60.98,65,yes,yes,no,52.540001,60.849998,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,hs grad,hs grad,never,no,no,0
7210833,61.639999,61.720001,yes,yes,no,59.419998,64.480003,yes,api,no,no,no,yes,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
